pair_speaker,from_ts,to_ts,words,is_present,window
ch13,532.8825,535.8825,no?,true,577
ch13,535.41,538.41,oh,true,260
ch13,536.33,539.33,my goodness,true,1580
ch13,538.1785,541.1785,is it inside the bison's tummy?,true,1731
ch13,546.806,549.806,how else will you fight off the lion?,true,2180
ch13,554.9515,557.9515,ah,true,757
ch13,556.0085,559.0085,do you like the lion?,true,873
ch13,556.872,559.872,tickle his paws,true,642
ch13,557.6735,560.6735,can you give him a high five?,true,961
ch13,611.9365,614.9365,do you know what <name> talking about when she says tools?,false,2609
ch13,614.343,617.343,what does she mean?,false,744
ch13,616.0925,619.0925,what's a tool?,false,849
ch13,618.8015,621.8015,not tall,false,917
ch13,619.857,622.857,tool,false,598
ch13,622.138,625.138,no not tall like that,false,1700
ch13,627.8050000000001,630.8050000000001,like in your toolbox,false,1280
ch13,631.905,634.905,what's a big tool?,false,1084
ch13,633.5695000000001,636.5695000000001,hmm,false,813
ch13,635.029,638.029,don't know difficult to say,false,1476
ch13,637.5260000000001,640.5260000000001,do you know what tools we have in the kitchen,false,2004
ch13,640.2725,643.2725,can you tell me?,false,827
ch13,642.863,645.863,what tools do we use,false,1168
ch13,644.027,647.027,does daddy use to cook?,false,1160
ch13,658.4935,661.4935,do you know?,false,569
ch13,660.871,663.871,you've got you want you think the green one,false,2114
ch13,662.681,665.681,want the big green spoon?,false,1294
ch13,665.708,668.708,well we use a silver one and it's called a ladle,false,2740
ch13,669.1225000000001,672.1225000000001,you have one in your kitchen,false,1485
ch13,671.005,674.005,or in <name> hou in <name> house,false,2280
ch13,673.669,676.669,she's got the red ladle that you had in your kitchen,false,2624
ch13,675.4495000000001,678.4495000000001,it's like a big cup,false,937
ch13,676.928,679.928,but it's on the end of a spoon,false,1304
ch13,679.009,682.009,and what tool do you use to eat?,false,1480
ch13,682.351,685.351,how do you,false,710
ch13,683.926,686.926,what tool do you use to eat and pick up your food?,false,2440
ch13,686.583,689.583,not your hands,false,962
ch13,687.623,690.623,<laugh>,false,558
ch13,689.3820000000001,692.3820000000001,what metal one do you use?,false,1786
ch13,694.1515,697.1515,spoon,false,499
ch13,695.2605,698.2605,and what else for fish fingers?,false,1719
ch13,698.902,701.902,do you use a spoon for fish fingers?,false,1560
ch13,700.6285,703.6285,no,false,345
ch13,701.1375,704.1375,<laugh>,false,673
ch13,702.1750000000001,705.1750000000001,what do you use?,false,806
ch13,704.217,707.217,a fork,false,488
ch13,705.628,708.628,and when we fry pancakes,false,1756
ch13,707.621,710.621,what tool do you use to fry pancakes?,false,2230
ch13,712.345,715.345,and then how will i flip it?,false,1560
ch13,714.218,717.218,either i can go flip,false,1670
ch13,715.769,718.769,or i can do it with a,false,1370
ch13,717.193,720.193,what do i call it?,false,860
ch13,718.745,721.745,it's long,false,980
ch13,720.863,723.863,with a spatula,false,1236
ch13,722.4695,725.4695,remember?,false,659
ch13,723.5825,726.5825,spatula,false,797
ch13,724.517,727.517,it's a really funny word,false,1072
ch13,725.743,728.743,but you had one in your kitchen,false,1380
ch13,727.488,730.488,and okay,false,568
ch13,728.541,731.541,we use other tools,false,874
ch13,729.263,732.263,<name>,false,570
ch13,731.0980000000001,734.0980000000001,what tools do we use to count?,false,1448
ch13,736.073,739.073,what tools do we use to count?,false,1352
ch13,740.337,743.337,what tools are these?,false,1086
ch13,743.029,746.029,they're my,false,680
ch13,749.544,752.544,i could also use an aba,false,1970
ch13,751.438,754.438,abac,false,418
ch13,753.552,756.552,abac,false,370
ch13,757.4705,760.4705,abacus,false,743
ch13,758.2985,761.2985,abacus,false,691
ch13,758.8725000000001,761.8725000000001,you know what it is?,false,457
ch13,759.515,762.515,all the beads?,false,828
ch13,760.7520000000001,763.7520000000001,you've got one,false,668
ch13,762.1635,765.1635,aunty <name> bought you one when you were a baby,false,1981
ch13,764.089,767.089,we haven't seen it for ages have we?,false,1600
ch13,766.45,769.45,no,false,726
ch13,767.509,770.509,hmm,false,540
ch13,772.293,775.293,that's because you are so clever,false,2082
ch13,778.9515,781.9515,can i ask you one last thing?,false,1381
ch13,791.1045,794.1045,ah,false,591
ch13,792.806,795.806,we like that don't we?,false,1202
ch13,794.809,797.809,sometimes you use one like this,false,2120
ch13,796.37,799.37,what do we call this one?,false,908
ch13,800.025,803.025,ah,false,414
ch13,800.6885,803.6885,what does a pirate use?,false,863
ch13,801.5475,804.5475,telescope,false,671
ch13,802.1845000000001,805.1845000000001,very clever,false,603
ch13,803.594,806.594,and what is this one with two?,false,1496
ch13,806.1485,809.1485,bi,false,309
ch13,808.374,811.374,binoculars,false,632
ch13,809.89,812.89,do you like looking at binoculars?,false,2318
ch13,812.373,815.373,yeah,false,528
ch13,824.163,827.163,have you got any binoculars?,false,1480
ch13,826.94,829.94,no?,false,690
ch13,861.8190000000001,864.8190000000001,oh,true,180
ch13,862.5265,865.5265,my goodness me,true,1235
ch13,866.357,869.357,do you put it around your head?,true,1120
ch13,868.082,871.082,yeah,true,526
ch13,869.6805,872.6805,that's fun,true,739
ch13,870.23,873.23,oh,true,322
ch13,870.976,873.976,it's gonna get around your neck?,true,1170
ch13,872.083,875.083,oh,true,170
ch13,872.528,875.528,will you fit?,true,720
ch13,873.303,876.303,yeah,true,830
ch13,878.797,881.797,what can you see,true,964
ch13,883.313,886.313,can you see papa in your binoculars?,true,2374
ch13,886.948,889.948,<laugh>,true,570
ch13,888.642,891.642,ah,true,372
ch13,890.303,893.303,do you think binoculars will be good in the jungle?,true,2132
ch13,899.419,902.419,what happens when you move that thing?,true,1622
ch13,903.408,906.408,hey,true,496
ch13,907.121,910.121,what happens then?,true,908
ch13,910.364,913.364,did you see?,true,790
ch13,912.153,915.153,did something change when you moved it?,true,1836
ch13,915.7055,918.7055,or is it just a toy?,true,1011
ch13,918.321,921.321,what are you doing,true,416
ch13,918.6940000000001,921.6940000000001,<name>?,true,310
ch13,919.335,922.335,no you can't break it,true,910
ch13,920.403,923.403,cutie,true,596
ch13,922.2505,925.2505,<name>,true,617
ch13,923.4075,926.4075,<name>,true,525
ch13,924.0475,927.0475,you can't break it,true,755
ch13,925.037,928.037,it doesn't belong to you,true,1224
ch13,926.697,929.697,okay,true,470
ch13,930.804,933.804,uh,true,558
ch13,931.804,934.804,what happens when you do that?,true,1442
ch13,933.1320000000001,936.1320000000001,can you see anything?,true,1214
ch13,935.32,938.32,<laugh>,true,1082
ch13,937.779,940.779,it's the wrong way around isn't it?,true,1558
ch13,939.837,942.837,good experiment though,true,1224
ch13,945.748,948.748,do you like a pair of binoculars?,true,1352
ch13,946.8655,949.8655,would you like some?,true,883
ch13,948.6125000000001,951.6125000000001,hmm,true,601
ch13,953.9655,956.9655,is that funny?,true,857
ch13,955.2365,958.2365,it's going in and out,true,819
ch13,958.1975,961.1975,what can you see?,true,869
ch13,960.8295,963.8295,<laugh>,true,1095
ch13,963.051,966.051,the puppet gets smaller,true,1244
ch13,964.782,967.782,yeah,true,294
ch13,965.5475,968.5475,if you use it that way around,true,1237
ch13,966.9945,969.9945,then what happens if you turn it around?,true,1657
ch13,968.9545,971.9545,what happens to papa then?,true,1141
ch13,973.2695,976.2695,<laugh>,true,851
ch13,975.26,978.26,that's funny,true,1034
ch13,982.3745,985.3745,that is so funny,true,1395
ch13,984.212,987.212,we love binoculars,true,1120
ch13,985.556,988.556,what else would you like to show?,true,1522
ch13,987.3715,990.3715,what else would you like to play with?,true,1513
ch13,990.4195,993.4195,what's that called again?,true,1195
ch13,994.0745000000001,997.0745000000001,do you know?,true,743
ch13,998.213,1001.213,do you know what it's called?,true,950
ch13,1001.9785,1004.9785,this is the aba,true,1441
ch13,1004.635,1007.635,aba,true,450
ch13,1007.955,1010.955,abacus,true,1190
ch13,1010.955,1013.955,do you wanna try counting with the abacus?,true,1810
ch13,1013.556,1016.556,go ahead,true,490
ch13,1014.969,1017.969,shall we move them and then you go,true,1736
ch13,1016.6705000000001,1019.6705000000001,one,true,843
ch13,1019.616,1022.616,two,true,256
ch13,1024.2315,1027.2315,and you want to move them all to the same side,true,1591
ch13,1025.277,1028.277,hey,true,500
ch13,1026.575,1029.575,'kay,true,228
ch13,1026.954,1029.954,ready?,true,530
ch13,1027.938,1030.938,so you're at,true,750
ch13,1031.778,1034.778,is that one lot,true,1030
ch13,1034.4445,1037.4445,that's the second row,true,1131
ch13,1038.3595,1041.3595,what now?,true,471
ch13,1043.9560000000001,1046.9560000000001,hmm,true,1410
ch13,1048.009,1051.009,do you move them one by one,true,1706
ch13,1049.31,1052.31,like this?,true,580
ch13,1056.98,1059.98,six,true,360
ch13,1057.574,1060.574,can you count?,true,720
ch13,1064.8410000000001,1067.8410000000001,good job,true,1066
ch13,1079.4575,1082.4575,er,true,1039
ch13,1080.4065,1083.4065,yeah one two,true,799
ch13,1081.4775,1084.4775,missed a few mister,true,1343
ch13,1083.049,1086.049,i think that you missed a few there,true,1648
ch13,1085.142,1088.142,you're going a bit quickly,true,1318
ch13,1087.1285,1090.1285,you've got to take them one by one,true,1495
ch13,1088.391,1091.391,otherwise you might miss,true,1030
ch13,1089.8825,1092.8825,you might miss out,true,715
ch13,1092.4975,1095.4975,'kay?,true,591
ch13,1096.5655,1099.5655,should i hold it still for you?,true,1419
ch13,1098.593,1101.593,okay,true,390
ch13,1101.1145000000001,1104.1145000000001,you don't wanna play with the abacus anymore?,true,1821
ch13,1102.4945,1105.4945,okay,true,325
ch13,1104.1485,1107.1485,do you know what would be really cool?,true,1523
ch13,1105.9895000000001,1108.9895000000001,could you pretend,true,1103
ch13,1107.9370000000001,1110.9370000000001,or could you make for me some dinner for mommy,true,2792
ch13,1109.97,1112.97,coz mommy hasn't had dinner yet,true,1274
ch13,1112.714,1115.714,what do you think you need?,true,1410
ch13,1117.2895,1120.2895,you're making me some soup?,true,1265
ch13,1119.4275,1122.4275,yeah i like soup,true,1195
ch13,1149.141,1152.141,hmm,false,1240
ch13,1150.583,1153.583,do you know that there's gonna be fruits?,false,1644
ch13,1153.3305,1156.3305,which fruit do you like mister?,false,1725
ch13,1158.59,1161.59,what fruit do you like?,false,1060
ch13,1162.4855,1165.4855,i know you don't like any fruit,false,1615
ch13,1170.0705,1173.0705,do you know do you like strawberries?,false,2033
ch13,1173.435,1176.435,why not?,false,620
ch13,1179.478,1182.478,you only like strawberry ice cream?,false,1754
ch13,1180.7955,1183.7955,that's very clever,false,807
ch13,1183.0620000000001,1186.0620000000001,but strawberries are very sweet,false,1620
ch13,1186.4135,1189.4135,you'll like them if you try them,false,1629
ch13,1189.035,1192.035,what colour are strawberries?,false,1340
ch13,1191.7640000000001,1194.7640000000001,oh,false,174
ch13,1192.1255,1195.1255,red,false,549
ch13,1193.767,1196.767,what colour is a tomato?,false,1608
ch13,1196.973,1199.973,and do you eat tomatoes?,false,1400
ch13,1199.397,1202.397,not even at nursery?,false,1352
ch13,1202.259,1205.259,why are they so yucky for you?,false,1944
ch13,1206.0365,1209.0365,you don't like them,false,1067
ch13,1207.845,1210.845,who eat does daddy like tomatoes?,false,2060
ch13,1210.035,1213.035,and does mommy?,false,850
ch13,1211.9685,1214.9685,yuck,false,587
ch13,1214.3875,1217.3875,and what about a lemon?,false,1657
ch13,1215.974,1218.974,have you ever eaten a lemon before?,false,1516
ch13,1217.7345,1220.7345,<laugh>,false,521
ch13,1219.198,1222.198,why don't you like a lemon?,false,1258
ch13,1224.461,1227.461,is it because it's too sour?,false,1530
ch13,1253.0240000000001,1256.0240000000001,what does <name> like to eat?,false,1310
ch13,1257.605,1260.605,<laugh>,false,1598
ch13,1259.319,1262.319,which green bit,false,1506
ch13,1260.967,1263.967,what green things does <name> like?,false,1790
ch13,1262.4005,1265.4005,do you know?,false,627
ch13,1266.0555,1269.0555,avocado,false,1273
ch13,1278.172,1281.172,what about papaya,false,1350
ch13,1279.5295,1282.5295,does she like that?,false,895
ch13,1281.405,1284.405,what's a papaya?,false,1078
ch13,1293.718,1296.718,tell me about a papaya,false,1310
ch13,1321.202,1324.202,just what an apricot means,false,2040
ch13,1328.57,1331.57,is it a funny word?,false,1060
ch13,1347.476,1350.476,tell me what what food do you like to eat?,false,2216
ch13,1397.7065,1400.7065,can you tell me a few more foods that you like to eat?,false,2157
ch13,1402.6865,1405.6865,can you tell me?,false,841
ch13,1418.383,1421.383,yeah,true,1242
ch13,1421.1315,1424.1315,it's got something in the middle hasn't it?,true,1977
ch13,1423.3,1426.3,what is it?,true,646
ch13,1425.9465,1428.9465,it looks like a conker,true,1081
ch13,1426.9685,1429.9685,it's a stone,true,963
ch13,1429.056,1432.056,it's got stone in,true,1012
ch13,1431.467,1434.467,which other ones of these have stones?,true,1910
ch13,1434.743,1437.743,is there a stone in the middle of a strawberry?,true,2238
ch13,1440.019,1443.019,you used to eat strawberries a lot when you were a baby,true,2192
ch13,1443.502,1446.502,there're sometimes pips in the lemon aren't there,true,2060
ch13,1447.1045000000001,1450.1045000000001,there's pips,true,1005
ch13,1447.9845,1450.9845,what's that?,true,625
ch13,1451.835,1454.835,ah,true,202
ch13,1452.551,1455.551,looks like an orange,true,1230
ch13,1460.238,1463.238,so what's that one?,true,984
ch13,1461.597,1464.597,is that an apple?,true,1160
ch13,1464.27,1467.27,oh,true,576
ch13,1465.672,1468.672,i'm so silly,true,2228
ch13,1471.06,1474.06,this is not an appl apple,true,2134
ch13,1472.8035,1475.8035,but an apple is round,true,1353
ch13,1473.9685,1476.9685,and that is round,true,977
ch13,1475.247,1478.247,and we call this is an apri,true,1580
ch13,1477.0265,1480.0265,it's an apricot,true,641
ch13,1477.923,1480.923,it makes yummy jam,true,1152
ch13,1480.707,1483.707,i know,true,720
ch13,1481.4625,1484.4625,you don't like jam,true,791
ch13,1483.832,1486.832,i <laugh> i know,true,1934
ch13,1485.3995,1488.3995,i know you don't like jam,true,1201
ch13,1498.5040000000001,1501.5040000000001,do you think we could just make a fruit salad instead?,true,2260
ch13,1503.1545,1506.1545,well we call it fruit salad,true,1831
ch13,1505.1625000000001,1508.1625000000001,a mixture of all the different fruits,true,2115
ch13,1506.78,1509.78,do you know what this one is?,true,1120
ch13,1508.3655,1511.3655,tell me,true,637
ch13,1511.126,1514.126,is it a big lemon?,true,1280
ch13,1515.625,1518.625,it's not real is it?,true,1020
ch13,1517.2635,1520.2635,no,true,885
ch13,1519.4875,1522.4875,this is a papaya,true,1287
ch13,1522.388,1525.388,do you know what colour it is inside?,true,1640
ch13,1525.2440000000001,1528.2440000000001,if i tell you you won't believe me,true,1790
ch13,1530.0455,1533.0455,you will?,true,763
ch13,1532.2425,1535.2425,you won't believe it,true,855
ch13,1532.8255,1535.8255,okay,true,311
ch13,1534.036,1537.036,inside it's orange,true,1950
ch13,1537.191,1540.191,inside here the fruit is orange,true,2144
ch13,1538.901,1541.901,it's got black pips,true,1276
ch13,1540.2145,1543.2145,it's so beautiful,true,1351
ch13,1549.834,1552.834,you used to eat strawberries,true,1882
ch13,1552.838,1555.838,do you eat avocado?,true,1256
ch13,1554.8410000000001,1557.8410000000001,at <name>,true,810
ch13,1555.6335000000001,1558.6335000000001,no?,true,565
ch13,1570.656,1573.656,which one's a vegetable?,true,1200
ch13,1572.082,1575.082,any ideas?,true,742
ch13,1577.567,1580.567,well it's sweet isn't it?,true,1286
ch13,1579.6100000000001,1582.6100000000001,so you probably wouldn't put it with a salad,true,2800
ch13,1588.3985,1591.3985,tomato,true,1013
ch13,1589.127,1592.127,mmm,true,444
